,class,neck_inclination,left_hip_angle,left_bicep_angle,right_hip_angle,right_bicep_angle,y1,x1,s1,y2,x2,s2,y3,x3,s3,y4,x4,s4,y5,x5,s5,y6,x6,s6,y7,x7,s7,y8,x8,s8,y9,x9,s9,y10,x10,s10,y11,x11,s11,y12,x12,s12,y13,x13,s13,y14,x14,s14,y15,x15,s15,y16,x16,s16,y17,x17,s17
2798,hunched_roundshoulder,41.683982032792414,80.09305216999562,104.83576760820364,72.85314727243049,99.03444398381578,0.26163802,0.533958,0.58527327,0.22191969,0.5437109,0.7638339,0.22685346,0.5366852,0.72496456,0.19503729,0.5941706,0.6241969,0.20059805,0.5844818,0.5541698,0.28957313,0.6789936,0.56050634,0.3612145,0.58386,0.66732067,0.5312317,0.58418745,0.4186754,0.53973985,0.5272741,0.31525633,0.5099088,0.39947587,0.38746706,0.5227247,0.41412875,0.19488393,0.7815478,0.71614385,0.64343536,0.780638,0.6296151,0.5301499,0.75730705,0.4684096,0.06391044,0.7428515,0.43378016,0.5921242,0.92156196,0.44693404,0.03184624,0.8658034,0.6066899,0.04048707
2799,hunched_roundshoulder,43.1080726718552,110.5867358903067,110.5870600969212,89.56262132306375,103.20127601906292,0.27471596,0.53984743,0.5564686,0.23478004,0.54743624,0.6462034,0.23967521,0.54046714,0.7365061,0.2046067,0.5975816,0.5559314,0.20941925,0.5902082,0.5453359,0.29859316,0.6862484,0.6039558,0.3660948,0.59831434,0.5936046,0.5265285,0.5804686,0.3963021,0.53807425,0.526696,0.2583718,0.5136399,0.40937304,0.40793252,0.5196739,0.41563612,0.14543752,0.7997519,0.71688807,0.5890478,0.78292793,0.63186044,0.56728756,0.91151845,0.46685869,0.028672123,0.79794097,0.42563677,0.4962549,0.9083501,0.44015986,0.018955892,0.88490427,0.61386013,0.07617036
2800,hunched_roundshoulder,42.295814674976704,111.32707375482272,110.44287480354222,85.12384530601253,101.11929775625964,0.27299517,0.53902817,0.5278156,0.23317248,0.5467093,0.6521477,0.23838377,0.5398974,0.68442917,0.20332217,0.5956642,0.5793058,0.20994155,0.5868768,0.514228,0.3026546,0.6867344,0.5865291,0.38102013,0.5907355,0.57783383,0.52844894,0.5803773,0.4038849,0.5439898,0.5157675,0.24947204,0.5141757,0.4096592,0.44687784,0.5185771,0.41059312,0.14678447,0.7988342,0.7148208,0.54309756,0.7930805,0.6315659,0.54392374,0.9117545,0.46780434,0.03501226,0.7958939,0.4256392,0.47296616,0.9106146,0.44030118,0.02007257,0.8880725,0.6134747,0.076214075
2801,hunched_roundshoulder,42.96957751746081,125.722517053325,110.92772261196474,90.27271510993496,103.22693020958548,0.27584624,0.54077554,0.59624547,0.2354736,0.54845506,0.62303466,0.24026468,0.5413604,0.7257429,0.20556581,0.59666884,0.52917206,0.20957753,0.5897588,0.5106785,0.30063486,0.6859214,0.5948711,0.37733087,0.59719527,0.60261524,0.52516675,0.5826902,0.3781987,0.54231846,0.5140709,0.27582502,0.51373965,0.40897074,0.48702097,0.5174102,0.41042447,0.15385638,0.8009426,0.7158398,0.47466704,0.79425573,0.6331057,0.5570122,0.9145895,0.5762201,0.03200821,0.8131889,0.424885,0.3256947,0.87771916,0.5156056,0.019262757,0.8690705,0.61290497,0.10146893
2802,hunched_roundshoulder,42.47525728662648,110.53053709381584,111.33719928289618,85.80243826043164,104.44010840996316,0.27378255,0.5399747,0.5389128,0.23297648,0.5486207,0.5641849,0.2383017,0.54078317,0.6963949,0.20482294,0.5979125,0.554434,0.21033725,0.58980626,0.5394923,0.30154836,0.6871546,0.6169857,0.3786089,0.59823024,0.6003313,0.52726936,0.5809788,0.44252604,0.5403127,0.52476996,0.23178752,0.5159016,0.4122518,0.44400376,0.52123785,0.4164991,0.13412486,0.802189,0.71613353,0.58814526,0.7967372,0.6326383,0.59925663,0.9123354,0.46690884,0.036617193,0.7985662,0.42584822,0.49501806,0.90950483,0.4394335,0.029925367,0.8843481,0.6175285,0.06919469
2803,hunched_roundshoulder,42.7050535106766,110.33396424950286,108.4915990406963,85.726322632321,106.89464617123396,0.27444112,0.540049,0.60511744,0.23370253,0.54882216,0.54707426,0.23860252,0.5413901,0.73398864,0.20470831,0.59720105,0.51963836,0.20958267,0.5898314,0.5572599,0.3002864,0.6861006,0.579611,0.37753555,0.597401,0.6197842,0.52836925,0.58689266,0.37554997,0.5384248,0.5184018,0.30920312,0.51251173,0.40621185,0.43041018,0.5209447,0.41115436,0.21415389,0.7957906,0.7163605,0.46752974,0.7907679,0.6339335,0.61234456,0.9062352,0.46628734,0.028123869,0.7936124,0.42460448,0.35906658,0.88551867,0.45430228,0.019290306,0.8694972,0.6144788,0.068998724
2804,hunched_roundshoulder,40.79563241643592,124.85931774601876,110.63207787374074,89.00694445294818,104.37716138657233,0.27366185,0.5390985,0.5642687,0.228545,0.54907787,0.53358674,0.2381358,0.5398646,0.7001231,0.20125195,0.5981723,0.575472,0.2102775,0.5866843,0.51399326,0.30204248,0.6858108,0.6200564,0.37983847,0.59916586,0.63179815,0.52450764,0.582757,0.3494735,0.5429331,0.52013785,0.24727385,0.5113175,0.40413085,0.46495813,0.5215534,0.41482264,0.13134383,0.79761016,0.7160159,0.48012424,0.7832021,0.63393897,0.5946275,0.91593945,0.5664386,0.027583117,0.7975261,0.42565393,0.37653628,0.9004978,0.48375964,0.018258499,0.8865154,0.61606485,0.08202594
2805,hunched_roundshoulder,41.499884936851295,110.7290223910964,107.66696981163317,89.84071930530996,104.40209840723205,0.2748696,0.53936297,0.5674412,0.23211889,0.54883146,0.54705423,0.23804955,0.5404018,0.6886536,0.20178437,0.59774643,0.5588062,0.21079963,0.58640236,0.53040427,0.3014589,0.68660074,0.58054423,0.3794965,0.5980439,0.62776214,0.531816,0.5841042,0.37727606,0.5438878,0.5121264,0.26714736,0.5121269,0.4063184,0.43236583,0.52019954,0.41106185,0.16043249,0.80042905,0.71659625,0.548096,0.7954743,0.6329983,0.56914425,0.91320634,0.4652941,0.06875903,0.81235904,0.42513537,0.39922318,0.9035074,0.43982816,0.024877181,0.8819329,0.60916233,0.05751612
2806,hunched_roundshoulder,42.383124258752,111.94468678033196,107.29183533184852,88.84299259211122,104.61578087541588,0.2759256,0.5404731,0.5678554,0.2340136,0.54920673,0.5464983,0.23912778,0.54148406,0.66263217,0.2039487,0.5974035,0.5576556,0.21084583,0.58735603,0.5198401,0.30082628,0.68649656,0.6310387,0.37963593,0.5973581,0.60275626,0.5329525,0.58605736,0.40041602,0.5449376,0.51316625,0.22279727,0.51373625,0.40642223,0.45159698,0.5232007,0.4140949,0.091159135,0.80092716,0.71603036,0.5272842,0.7966323,0.63316685,0.4738097,0.9183296,0.46793708,0.04857629,0.81019974,0.4262298,0.4565383,0.9040563,0.43595028,0.02626329,0.8836819,0.61720985,0.085160576
2807,hunched_roundshoulder,42.06591828320785,111.50258229573538,105.99244648376695,85.90079298447984,104.86282198750608,0.27358115,0.54004616,0.5466607,0.22784516,0.54953605,0.5591645,0.23691729,0.54144067,0.62301797,0.20360905,0.5968868,0.55313134,0.21041457,0.58745354,0.5239668,0.3025026,0.6868232,0.62387425,0.3826424,0.58937865,0.61226237,0.53543997,0.5882689,0.41741014,0.5416903,0.5079327,0.22550185,0.5130483,0.4043235,0.48330286,0.51981926,0.4072301,0.13031432,0.8018905,0.71470964,0.5449935,0.7947724,0.6326931,0.55720824,0.9155495,0.4675828,0.06032814,0.80170393,0.42380038,0.48146528,0.9220502,0.43118677,0.026417233,0.8825535,0.61695427,0.084616855
2808,hunched_roundshoulder,41.13895848451291,112.11085162246002,107.1445696231539,80.3063658079643,106.23304672746984,0.27244797,0.54019856,0.5518253,0.22703424,0.54986155,0.56754297,0.23601513,0.54102534,0.65404636,0.20136611,0.597944,0.57754767,0.21021199,0.58685833,0.5268566,0.30272698,0.6871562,0.5993354,0.38025504,0.58797497,0.60213244,0.5360586,0.586157,0.39782545,0.53678465,0.5145378,0.27988192,0.51692295,0.41174394,0.48667267,0.5208784,0.41297355,0.21079311,0.7992463,0.71446335,0.5563561,0.7927507,0.63155144,0.45356622,0.91494465,0.46924534,0.04961702,0.77962065,0.42646632,0.5006589,0.9003818,0.48303422,0.017940156,0.86853755,0.6141972,0.08225954
2809,hunched_roundshoulder,41.86482126460616,112.39638085052324,108.5714302917154,89.59229166481828,103.57424532888064,0.26581076,0.5415251,0.5441568,0.22550464,0.5491283,0.5820356,0.22942314,0.5431046,0.5945012,0.20386559,0.59608984,0.5664169,0.20820975,0.5901961,0.5128086,0.3053308,0.687713,0.6163933,0.37688932,0.59488994,0.5961059,0.5336912,0.58468056,0.3894206,0.5415111,0.5181176,0.2786128,0.5163884,0.41171598,0.43161198,0.5202578,0.41297817,0.1947973,0.79856795,0.7157045,0.5148898,0.7833342,0.6292523,0.38215885,0.91619486,0.47068635,0.03651638,0.79911375,0.4253323,0.38856,0.8562906,0.50107515,0.017098445,0.8667482,0.6129961,0.09426935
2810,hunched_roundshoulder,41.77044790670945,101.49247561421812,107.75277064798684,82.2763904400819,100.70018368840933,0.26610282,0.5409528,0.54004586,0.22623709,0.5489094,0.5943554,0.23053482,0.5431211,0.5893418,0.20288807,0.5960263,0.56716317,0.20766543,0.59028304,0.50602716,0.3044796,0.68745863,0.6335444,0.37859604,0.5891787,0.5865129,0.5347468,0.5862996,0.4138065,0.5440481,0.5168674,0.27044016,0.51635313,0.41022125,0.4727603,0.51974624,0.41082546,0.17162174,0.80292034,0.71523064,0.52356035,0.78604245,0.63070625,0.46624318,0.8546994,0.51760197,0.036449034,0.7792012,0.42491698,0.40444696,0.88949776,0.43839428,0.019393656,0.8615602,0.61286134,0.10082028
2811,hunched_roundshoulder,38.217207551975335,119.70337186611624,105.84263994470108,87.3082490856093,93.5506490237526,0.2605564,0.54022807,0.62156034,0.21911095,0.5503438,0.6580156,0.22372136,0.54279745,0.76131195,0.19438377,0.6004359,0.6781409,0.20062643,0.59178126,0.5415954,0.30653852,0.68937814,0.689967,0.36300993,0.5840832,0.68479097,0.5388323,0.5852014,0.45292768,0.5384803,0.53539324,0.26753396,0.5146376,0.41959855,0.5196702,0.5135155,0.41751572,0.14079651,0.783384,0.7129056,0.4896695,0.7764279,0.6302723,0.40703124,0.87662697,0.5667015,0.031427808,0.7896397,0.4250315,0.35260066,0.8108034,0.50309604,0.02928976,0.8198416,0.6061561,0.123524405
2812,hunched_roundshoulder,38.25419590750939,109.80421477747667,105.65426332739212,87.38515701566365,129.62452216388323,0.25977886,0.5408705,0.6028458,0.21834838,0.55004877,0.6325231,0.22305135,0.543019,0.69895846,0.1927174,0.5997306,0.5971898,0.19798666,0.5917871,0.53511816,0.30598283,0.6896734,0.6789203,0.36316538,0.5837249,0.69323754,0.5377655,0.58588547,0.48625773,0.53895074,0.53887683,0.2825761,0.5127827,0.4180742,0.49163073,0.5944686,0.42149153,0.11442714,0.7829239,0.7134627,0.5054302,0.777807,0.6307976,0.5384,0.85486233,0.541148,0.03703578,0.7918811,0.42231366,0.383363,0.8576812,0.48586494,0.026017921,0.84538126,0.6063048,0.08960307
2813,hunched_roundshoulder,37.97666656291972,110.1240861966867,102.18092088914388,86.16736160740709,92.77477368498502,0.26207438,0.54142475,0.5919298,0.22020245,0.54776984,0.6282463,0.2249935,0.5429907,0.6830134,0.1947659,0.6008112,0.60781246,0.20042549,0.5923173,0.51121503,0.30722278,0.6892226,0.68963444,0.3639657,0.5850567,0.6865617,0.5448549,0.5921921,0.47042033,0.53642106,0.5369671,0.30106863,0.513975,0.41760477,0.48462996,0.5069361,0.40725645,0.1311421,0.7795426,0.71612424,0.5902808,0.7764621,0.6328863,0.61775035,0.8557746,0.53982675,0.037484452,0.78658795,0.42445755,0.3398507,0.8345125,0.5023135,0.027861124,0.8157458,0.59887916,0.0903073
2814,hunched_roundshoulder,38.3368261938058,116.95542283848002,104.2113039029569,91.5597413156188,127.63584428514233,0.2588702,0.54040056,0.6112732,0.21762437,0.549778,0.628114,0.22255161,0.54247683,0.71103704,0.1913859,0.6016769,0.6280902,0.19800898,0.5933155,0.5445147,0.30411983,0.6914644,0.6520293,0.3663852,0.5843785,0.6798552,0.5426074,0.5906936,0.4482427,0.53948104,0.53950876,0.27766234,0.5165509,0.42030904,0.51519597,0.5897101,0.42176858,0.13535205,0.7816571,0.7135381,0.56359446,0.77861047,0.63259685,0.59522116,0.9185889,0.47251397,0.044250917,0.80849683,0.42600104,0.3826428,0.85942006,0.48794857,0.021573836,0.83615726,0.59422064,0.0751833
2815,hunched_roundshoulder,39.14052536100575,116.85351641606344,103.03712608274,88.15117639145893,126.45457672856696,0.2635262,0.5413069,0.5473816,0.22043613,0.5486968,0.64716285,0.22559759,0.5436011,0.67148125,0.19382721,0.60192245,0.6971548,0.20038274,0.59484154,0.51204103,0.30341622,0.69175947,0.6641445,0.36463064,0.58280045,0.7045128,0.5429648,0.59390116,0.48781204,0.5391105,0.5404067,0.25105098,0.5146358,0.41867185,0.5478105,0.5891313,0.42139992,0.1584726,0.7765136,0.7163293,0.58847666,0.77511925,0.63510805,0.533978,0.9188372,0.46808386,0.04747679,0.7946601,0.4288914,0.3819814,0.9339189,0.42793974,0.01789014,0.8614029,0.59753287,0.065413855
2816,hunched_roundshoulder,38.44605719254391,115.56064356845008,106.30968828014656,89.3747911208884,129.55799612136732,0.26302156,0.54186445,0.5570477,0.22026181,0.54864854,0.6346381,0.22545049,0.543729,0.674586,0.1918953,0.6028721,0.67272335,0.1984953,0.5952427,0.5354446,0.3012788,0.69033426,0.6659284,0.36442173,0.585123,0.6538827,0.53693694,0.58607453,0.47223708,0.53972375,0.5368672,0.26687324,0.5146373,0.4179581,0.49144658,0.59110093,0.42237267,0.15592058,0.7773766,0.7147759,0.52988213,0.77397287,0.63580716,0.48143828,0.9152507,0.46083793,0.04602198,0.79745334,0.42744514,0.40150827,0.9290549,0.43153596,0.027328867,0.862704,0.58494157,0.06249439
2817,hunched_roundshoulder,37.89066123499328,120.46286158106496,104.05584196725825,90.54116886507312,92.52093653467068,0.26196438,0.54060006,0.58119226,0.21994409,0.54998046,0.63741434,0.22508298,0.5430647,0.6996656,0.19214857,0.60211635,0.6807475,0.19880557,0.59475845,0.5721048,0.30551898,0.69096947,0.6606367,0.36231825,0.58505553,0.6720953,0.54306865,0.58927983,0.47287133,0.53700566,0.5496695,0.27782324,0.5158947,0.4199836,0.533968,0.5165475,0.4194781,0.14052261,0.7767622,0.7012961,0.46801835,0.7707813,0.6356202,0.5985437,0.91818213,0.4724803,0.05773027,0.79874,0.42602465,0.44929406,0.9346721,0.43393198,0.02629207,0.8616006,0.58328754,0.08273358
2818,hunched_roundshoulder,37.90252300814662,115.92543031164212,105.42940666972616,93.06506036717622,92.21705458830763,0.26097655,0.5415516,0.590403,0.21886206,0.5488516,0.6555329,0.22425738,0.54381806,0.700976,0.1900727,0.60238236,0.63072294,0.1966838,0.5945002,0.5505627,0.30259168,0.690606,0.6860459,0.36816582,0.58306855,0.6684406,0.5381669,0.58705974,0.5268923,0.53886676,0.53789824,0.28752932,0.51262414,0.4119347,0.48892614,0.50991917,0.4084435,0.11819773,0.7818779,0.71478283,0.55859935,0.7768296,0.6358744,0.6021793,0.918333,0.46670714,0.12449646,0.81560606,0.42517352,0.44677037,0.931296,0.43248326,0.035172865,0.8856461,0.5361579,0.055756286
2819,hunched_roundshoulder,37.53393559151876,119.03969604484443,102.40707528275216,91.70962298676557,97.79671808356107,0.2574708,0.5398264,0.60328776,0.21574835,0.55186856,0.6750419,0.2209107,0.54370886,0.7626578,0.1925664,0.60315335,0.7181568,0.19984114,0.5957556,0.546447,0.3064532,0.69126624,0.6891479,0.36525044,0.58314157,0.705498,0.54391176,0.5976011,0.49909294,0.53240895,0.5353005,0.2885175,0.51549655,0.42058682,0.52746904,0.51566505,0.4187385,0.14770465,0.7734252,0.71563345,0.5898528,0.7595401,0.6353097,0.565622,0.92128867,0.47924814,0.07883553,0.79330057,0.4279351,0.5336027,0.93082803,0.4323062,0.035098955,0.86342615,0.5840432,0.0758866
2820,hunched_roundshoulder,36.98868641360684,117.16778708015406,103.07685729314196,91.7762583123082,129.53321619505851,0.26073304,0.54130095,0.6184812,0.21770647,0.55177397,0.6560539,0.22257054,0.5437713,0.76490474,0.19335952,0.6038918,0.71567106,0.19985825,0.59607977,0.53351796,0.3071416,0.69019645,0.68738884,0.3689015,0.58604014,0.69284815,0.5403145,0.5965503,0.4385139,0.53860223,0.53757757,0.2764671,0.5118346,0.41267425,0.5236856,0.58911955,0.421921,0.1256551,0.7836444,0.7160512,0.58262795,0.77730006,0.6352925,0.66410124,0.9236007,0.47629103,0.058168758,0.80871475,0.42886052,0.49310237,0.9149284,0.44663367,0.020850746,0.8645967,0.6062543,0.078564785
2821,hunched_roundshoulder,36.11551396570867,113.68564735825484,105.98794538910391,88.771876662473,93.17752944977316,0.2599818,0.5413473,0.6112191,0.21790263,0.551877,0.658424,0.22311541,0.54385656,0.7493317,0.19216453,0.6029011,0.70476633,0.19943458,0.5949833,0.5342838,0.30968836,0.68924016,0.72165716,0.36804494,0.5866081,0.7016427,0.5375608,0.59147346,0.4381619,0.5406626,0.5504314,0.24610204,0.51591766,0.42094937,0.48757598,0.52124065,0.42289892,0.13641016,0.78139293,0.71315795,0.5750136,0.7735306,0.63492364,0.65451264,0.88597465,0.50420684,0.04279599,0.7936454,0.42854962,0.5387351,0.8825265,0.48864245,0.02438972,0.8676335,0.60945815,0.11853692
2822,hunched_roundshoulder,36.21301946062295,113.50139617520458,107.39252598059286,88.58806261152961,95.07477841628427,0.25893176,0.5392503,0.62507683,0.21740726,0.5494808,0.7057427,0.22253971,0.5421382,0.7701009,0.19195786,0.6020367,0.69150674,0.19914237,0.59440595,0.52146465,0.3089664,0.6883058,0.7157742,0.3675649,0.58555835,0.6849589,0.53391814,0.5886393,0.43918502,0.5379682,0.5360748,0.2802034,0.5146391,0.41952243,0.54907364,0.5145435,0.4168764,0.1249111,0.78214145,0.71570235,0.5904892,0.7790727,0.63517344,0.5961245,0.8819473,0.51824963,0.035461254,0.79884374,0.42844343,0.53506255,0.86638796,0.504564,0.032428656,0.89566416,0.6138934,0.114529856
2823,hunched_roundshoulder,36.84442233165314,115.04439055022382,105.95521512260125,88.29909096812474,92.80686191370572,0.2550395,0.5391434,0.6212943,0.2139486,0.5489168,0.694163,0.2188932,0.54213256,0.75270224,0.19025409,0.60092777,0.64636874,0.19646904,0.5934091,0.5429208,0.30602375,0.68827933,0.76697284,0.36400816,0.58401954,0.70053875,0.534885,0.5906469,0.42731726,0.5400238,0.53975695,0.2689581,0.51259893,0.41293594,0.4902833,0.51532817,0.41626382,0.12465927,0.77874553,0.714667,0.5857284,0.77749467,0.63574374,0.63310486,0.8841915,0.5183353,0.04178327,0.79730886,0.42727104,0.5256141,0.88303936,0.4690876,0.031049702,0.86535466,0.613084,0.1347994
2824,hunched_roundshoulder,38.1950097382097,122.34285748973264,100.84124758533758,93.42380922314196,89.99372556063092,0.26321262,0.5352265,0.54417235,0.21995503,0.54453105,0.7475924,0.22583787,0.5381844,0.66945314,0.19636922,0.5962912,0.62154156,0.20348549,0.58619875,0.5090169,0.31204852,0.68795514,0.7567667,0.36493012,0.577116,0.7894318,0.5507083,0.5926324,0.51710117,0.54695165,0.5300108,0.26857942,0.5171492,0.4188679,0.5087077,0.51733106,0.4156041,0.14379366,0.7840241,0.70719576,0.59631735,0.77233684,0.6241833,0.6436291,0.9353921,0.48840737,0.083955355,0.806589,0.43020543,0.6339345,0.9086768,0.46173677,0.040091608,0.8868014,0.58746356,0.07143261
2825,hunched_roundshoulder,38.49046989445027,118.25294021472902,101.51415782236724,91.42231790951814,92.22379598501844,0.262904,0.53472155,0.5675707,0.21932386,0.54455787,0.75055104,0.22521798,0.5379166,0.67614996,0.1953159,0.59741515,0.6547576,0.20261419,0.58669055,0.506056,0.30919364,0.68861645,0.730347,0.3671248,0.5771545,0.75355685,0.54868406,0.59374934,0.48070997,0.5478406,0.5307371,0.26687717,0.5177285,0.41988474,0.4575877,0.52387476,0.41971627,0.13332476,0.7992587,0.7075009,0.5957135,0.77814597,0.6240814,0.65522534,0.9305636,0.4842306,0.085387036,0.80520743,0.4299471,0.5790188,0.88675237,0.48190728,0.048171017,0.87855446,0.55251783,0.07345442
2826,hunched_roundshoulder,37.98402769817291,120.92747836916593,100.91090868468255,92.68437294359636,88.26254581359949,0.2635306,0.5351533,0.5370001,0.21962336,0.5447369,0.7503694,0.22568986,0.53767693,0.6930921,0.19588993,0.5975273,0.6596408,0.20316534,0.586173,0.4967793,0.3114974,0.6884398,0.75507116,0.3652333,0.5763154,0.8015082,0.5504799,0.5901672,0.50083154,0.5513089,0.5296933,0.27880907,0.5144551,0.41218004,0.47886494,0.51848835,0.41373584,0.1400421,0.7840874,0.71667314,0.64931524,0.7731236,0.625665,0.6906271,0.9342753,0.49688822,0.073880866,0.8060962,0.43036515,0.58203286,0.88429683,0.48198745,0.043028463,0.8805207,0.5871902,0.07306415
2827,hunched_roundshoulder,37.26799953154174,120.0794967233305,102.45056309719764,92.63697143075647,90.69456444117677,0.2630224,0.5347327,0.5911935,0.21904336,0.5447547,0.7481287,0.2255873,0.53779805,0.70800334,0.19407976,0.5972825,0.637813,0.20227566,0.58661705,0.5132085,0.31257436,0.68807983,0.78201824,0.36761662,0.5777269,0.7517267,0.54740596,0.59238404,0.505247,0.54990697,0.5290548,0.23817734,0.51777995,0.41944146,0.48608297,0.5218761,0.41872212,0.10398818,0.7837523,0.7154496,0.63564754,0.7762896,0.6237821,0.6430035,0.9299118,0.4938204,0.043021563,0.8070463,0.43104544,0.6014774,0.8641293,0.5016438,0.0450084,0.8977934,0.6260676,0.08484229
2828,hunched_roundshoulder,35.807073604297166,122.97822900708393,103.31984127286518,93.76160305873412,90.4074984205503,0.2592833,0.53454775,0.6090663,0.21649812,0.54440546,0.7568204,0.22297394,0.53743976,0.69680464,0.19111279,0.5974752,0.62826437,0.19938421,0.5867266,0.53810394,0.31538057,0.6877374,0.7887796,0.3651857,0.5759998,0.8144888,0.5472581,0.5910858,0.46484113,0.5493842,0.5301464,0.27753323,0.51903844,0.4189019,0.47993958,0.5225178,0.41885003,0.13822383,0.7846174,0.70739406,0.5996831,0.77345914,0.625242,0.6739938,0.9358214,0.4944484,0.094547644,0.8099539,0.4309629,0.6134962,0.8652529,0.5007753,0.04344898,0.9031762,0.60473245,0.0812117
2829,hunched_roundshoulder,35.86094607788607,117.36941426445284,103.48030290703628,91.26869329470622,89.61951315638427,0.25947472,0.53432256,0.5964634,0.21611963,0.54409444,0.74671805,0.22296624,0.5371452,0.71173555,0.1915255,0.5979249,0.6223013,0.19915134,0.5866334,0.54795015,0.3166107,0.68896157,0.7709475,0.36704606,0.576636,0.76808524,0.54465234,0.59361905,0.49387467,0.5490422,0.53143895,0.28222826,0.51524043,0.4122079,0.48344508,0.5191213,0.414287,0.13828,0.79723513,0.7169135,0.60961604,0.7790846,0.6335644,0.6182769,0.9350044,0.48486373,0.07499577,0.8114141,0.43251225,0.59421706,0.86320055,0.50132746,0.045863315,0.9018037,0.6280924,0.0850374
2830,hunched_roundshoulder,35.90485845428759,121.80761654561375,103.82142304475424,93.12008437112983,87.12135780707376,0.26201847,0.53501016,0.5881641,0.21707086,0.54456306,0.7463498,0.2240225,0.53781897,0.6870709,0.19199948,0.5975617,0.63749695,0.19985652,0.5869855,0.52174026,0.31680882,0.6885448,0.7830999,0.36851367,0.57747203,0.7389895,0.5445701,0.5947758,0.46497616,0.5557447,0.5320057,0.2773708,0.51806915,0.41862088,0.47064048,0.52212775,0.4187192,0.09793604,0.7852186,0.7153502,0.6081516,0.7781038,0.62555546,0.6772481,0.930635,0.50831205,0.04618904,0.81155205,0.43222547,0.60037154,0.8627674,0.501358,0.048323177,0.91495556,0.6379369,0.11476441
2831,hunched_roundshoulder,35.51730392481805,121.66757034687184,101.17893896809218,90.34899466258564,91.37302762200164,0.26068228,0.5347993,0.54657316,0.21682006,0.5448932,0.73467785,0.22469299,0.5379228,0.6663781,0.19082707,0.59829086,0.64782625,0.19995223,0.58763593,0.5308474,0.31667694,0.6887285,0.7850619,0.36738026,0.5772977,0.7609119,0.54896873,0.59652513,0.44311675,0.5490181,0.51879406,0.32472914,0.51490784,0.41222176,0.47744867,0.5179793,0.41387567,0.13655475,0.7843174,0.71331483,0.567511,0.7801425,0.63172364,0.56963646,0.93356913,0.4975841,0.08722866,0.8076854,0.4322245,0.606217,0.8638038,0.5005503,0.04898895,0.9009945,0.62677383,0.08534798
2832,hunched_roundshoulder,36.38859600224106,118.57701903046777,103.0791522367031,89.42284833188859,87.09941240927051,0.2608312,0.53407425,0.59758604,0.2167547,0.543675,0.75404394,0.22356156,0.53759307,0.6883799,0.1920839,0.5969217,0.61566085,0.1995925,0.5866545,0.53900856,0.31676963,0.68944526,0.76781476,0.36851653,0.578875,0.7087323,0.5473497,0.5921887,0.4453857,0.5558007,0.5332801,0.29055968,0.51759595,0.41976103,0.50230813,0.5221971,0.42043874,0.12725371,0.80234504,0.7185069,0.6526533,0.7867935,0.6338243,0.5868259,0.9414765,0.4958678,0.11817795,0.8111152,0.4330449,0.5459347,0.8866407,0.46715695,0.03994599,0.91909564,0.63724893,0.0828797
2833,hunched_roundshoulder,36.39693827910521,116.90632743872598,101.229912669868,89.14912167071117,86.82605457830826,0.26100838,0.5339974,0.58592343,0.21701443,0.54424155,0.72659194,0.22449099,0.5369979,0.71471363,0.1912254,0.5974722,0.60887986,0.20007995,0.5859595,0.54813176,0.31580874,0.6899481,0.7495747,0.3713357,0.5792667,0.6614972,0.54853487,0.59532607,0.44404015,0.55566645,0.5266573,0.28961262,0.5130358,0.41090927,0.51188606,0.51655376,0.4137264,0.10999064,0.8018443,0.7176189,0.6306286,0.78579986,0.63322806,0.53881603,0.9369111,0.48522207,0.090607375,0.80900025,0.43169782,0.58671904,0.88988125,0.46765834,0.045687176,0.90900815,0.6060867,0.08030968
2834,hunched_roundshoulder,38.30331339104178,120.30336300356684,101.90858075636795,90.16220264916416,88.4241685799295,0.26148948,0.53356266,0.5973253,0.21752702,0.5429113,0.77236784,0.22459513,0.536867,0.69704616,0.19281605,0.59431094,0.59073514,0.20063743,0.5867762,0.52017397,0.31260931,0.6896059,0.7598799,0.3696146,0.5787658,0.6761156,0.54715466,0.596956,0.4789819,0.55476207,0.52904564,0.2836151,0.5159083,0.41312155,0.5127011,0.5223181,0.42026734,0.11395875,0.7840087,0.71404475,0.57385683,0.7791513,0.63321364,0.5797753,0.9330988,0.48682714,0.0834814,0.8065528,0.43148276,0.5817864,0.89195836,0.46533766,0.04945048,0.8909085,0.58617103,0.085114464
2835,hunched_roundshoulder,38.65209547258356,115.77194230061356,102.44223026641023,89.69335114377776,87.18692762310589,0.26015133,0.5329191,0.61784285,0.21531372,0.54215765,0.7491916,0.2222917,0.5354304,0.7069219,0.19060269,0.5936335,0.6088816,0.19764984,0.584349,0.55842096,0.30920795,0.6891742,0.72043467,0.36771053,0.57758325,0.7091612,0.5463534,0.5946956,0.4930294,0.5558816,0.5337912,0.29265496,0.51793027,0.42074633,0.49534956,0.5240252,0.42206216,0.12143455,0.79956496,0.7152688,0.5813811,0.7841108,0.6313864,0.52622294,0.9262518,0.48499852,0.055800233,0.8087982,0.4319283,0.5909157,0.8910057,0.4671813,0.054488443,0.891791,0.60152215,0.078623734
